material,model,level,DeltaE,JOD,class
color-changing-paint2_2,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_3,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_4,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_5,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_6,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_7,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_8,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_9,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_10,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_11,sbrdf,2,25.4573745727539,5.88246068391715,2
color-changing-paint2_12,ggx,0,15.4546890258789,7.60143856295538,4
color-changing-paint2_13,ward,0,14.9963502883911,7.69291534020015,4
color-changing-paint2_14,sbrdf,1,17.1737976074219,7.26691853880032,4
color-changing-paint2_15,hbrdf,1,13.6152219772339,7.97337731749962,4
color-changing-paint2_16,ggx,0,15.4546890258789,7.60143856295538,4
color-changing-paint2_17,ward,0,14.9963502883911,7.69291534020015,4
color-changing-paint2_18,sbrdf,1,17.1737976074219,7.26691853880032,4
color-changing-paint2_19,hbrdf,1,13.6152219772339,7.97337731749962,4
color-changing-paint2_20,ggx,0,15.4546890258789,7.60143856295538,4
color-changing-paint2_21,ward,0,14.9963502883911,7.69291534020015,4
color-changing-paint2_22,sbrdf,1,17.1737976074219,7.26691853880032,4
color-changing-paint2_23,hbrdf,1,13.6152219772339,7.97337731749962,4
color-changing-paint2_24,sbrdf,0,7.57959270477295,9.20526327485878,6
color-changing-paint2_25,nbrdf,0,4.31057119369507,9.7408557227717,6
color-changing-paint2_26,hbrdf,0,8.53195953369141,9.02052307217459,6
color-changing-paint2_27,hbrdf,2,5.33813953399658,9.59452219899067,6
color-changing-paint3_1,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_2,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_3,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_4,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_5,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_6,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_7,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_8,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_9,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_10,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_11,sbrdf,0,26.1719512939453,5.7809974803435,2
color-changing-paint3_12,sbrdf,2,20.3275299072266,6.69384386190275,3
color-changing-paint3_13,hbrdf,2,21.9332237243652,6.42380029261118,3
color-changing-paint3_14,sbrdf,2,20.3275299072266,6.69384386190275,3
color-changing-paint3_15,hbrdf,2,21.9332237243652,6.42380029261118,3
color-changing-paint3_16,sbrdf,2,20.3275299072266,6.69384386190275,3
color-changing-paint3_17,hbrdf,2,21.9332237243652,6.42380029261118,3
color-changing-paint3_18,sbrdf,2,20.3275299072266,6.69384386190275,3
color-changing-paint3_19,hbrdf,2,21.9332237243652,6.42380029261118,3
color-changing-paint3_20,sbrdf,2,20.3275299072266,6.69384386190275,3
color-changing-paint3_21,hbrdf,2,21.9332237243652,6.42380029261118,3
color-changing-paint3_22,ggx,0,16.9943943023682,7.3011477182115,4
color-changing-paint3_23,ward,0,15.6485557556152,7.56301760489776,4
color-changing-paint3_24,sbrdf,1,17.7203216552734,7.16368302623443,4
color-changing-paint3_25,ggx,0,16.9943943023682,7.3011477182115,4
color-changing-paint3_26,ward,0,15.6485557556152,7.56301760489776,4
color-changing-paint3_27,sbrdf,1,17.7203216552734,7.16368302623443,4
color-changing-paint3_28,ggx,0,16.9943943023682,7.3011477182115,4
color-changing-paint3_29,ward,0,15.6485557556152,7.56301760489776,4
color-changing-paint3_30,sbrdf,1,17.7203216552734,7.16368302623443,4
color-changing-paint3_31,nbrdf,0,13.3906621932983,8.01955178175301,5
color-changing-paint3_32,hbrdf,1,10.7287330627441,8.57251816309345,5
color-changing-paint3_33,nbrdf,0,13.3906621932983,8.01955178175301,5
color-changing-paint3_34,hbrdf,1,10.7287330627441,8.57251816309345,5
color-changing-paint3_35,nbrdf,0,13.3906621932983,8.01955178175301,5
color-changing-paint3_36,hbrdf,1,10.7287330627441,8.57251816309345,5
color-changing-paint3_37,hbrdf,0,8.3593692779541,9.05459273221051,6
dark-blue-paint_1,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_2,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_3,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_4,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_5,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_6,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_7,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_8,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_9,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_10,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_11,ward,0,29.4233570098877,5.35223028149495,2
dark-blue-paint_12,ggx,0,21.6955966949463,6.46282764689665,3
dark-blue-paint_13,hbrdf,2,20.0411510467529,6.74356775607787,3
dark-blue-paint_14,ggx,0,21.6955966949463,6.46282764689665,3
dark-blue-paint_15,hbrdf,2,20.0411510467529,6.74356775607787,3
dark-blue-paint_16,ggx,0,21.6955966949463,6.46282764689665,3
dark-blue-paint_17,hbrdf,2,20.0411510467529,6.74356775607787,3
dark-blue-paint_18,ggx,0,21.6955966949463,6.46282764689665,3
dark-blue-paint_19,hbrdf,2,20.0411510467529,6.74356775607787,3
dark-blue-paint_20,ggx,0,21.6955966949463,6.46282764689665,3
dark-blue-paint_21,hbrdf,2,20.0411510467529,6.74356775607787,3
dark-blue-paint_22,sbrdf,1,13.9246129989624,7.90999376272628,4
dark-blue-paint_23,sbrdf,1,13.9246129989624,7.90999376272628,4
dark-blue-paint_24,sbrdf,1,13.9246129989624,7.90999376272628,4
dark-blue-paint_25,sbrdf,2,10.3197736740112,8.65728590263635,5
dark-blue-paint_26,hbrdf,0,8.85379409790039,8.95640799199035,5
dark-blue-paint_27,hbrdf,1,12.0777978897095,8.29163360996825,5
dark-blue-paint_28,sbrdf,2,10.3197736740112,8.65728590263635,5
dark-blue-paint_29,hbrdf,0,8.85379409790039,8.95640799199035,5
dark-blue-paint_30,hbrdf,1,12.0777978897095,8.29163360996825,5
dark-blue-paint_31,sbrdf,2,10.3197736740112,8.65728590263635,5
dark-blue-paint_32,hbrdf,0,8.85379409790039,8.95640799199035,5
dark-blue-paint_33,hbrdf,1,12.0777978897095,8.29163360996825,5
dark-blue-paint_34,sbrdf,0,4.69940853118896,9.68846624862694,6
dark-blue-paint_35,nbrdf,0,3.49393129348755,9.8373824177657,6
dark-red-paint_1,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_2,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_3,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_4,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_5,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_6,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_7,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_8,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_9,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_10,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_11,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_12,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_13,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_14,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_15,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_16,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_17,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_18,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_19,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_20,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_21,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_22,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_23,ward,0,39.5992088317871,4.30277607265154,1
dark-red-paint_24,ggx,0,22.6497917175293,6.30807279741853,3
dark-red-paint_25,ggx,0,22.6497917175293,6.30807279741853,3
dark-red-paint_26,ggx,0,22.6497917175293,6.30807279741853,3
dark-red-paint_27,ggx,0,22.6497917175293,6.30807279741853,3
dark-red-paint_28,ggx,0,22.6497917175293,6.30807279741853,3
dark-red-paint_29,sbrdf,2,12.94508934021,8.11154025815459,5
dark-red-paint_30,sbrdf,2,12.94508934021,8.11154025815459,5
dark-red-paint_31,sbrdf,2,12.94508934021,8.11154025815459,5
dark-red-paint_32,sbrdf,0,5.04190111160278,9.63924450958472,6
dark-red-paint_33,sbrdf,1,4.91815948486328,9.65734565804561,6
dark-red-paint_34,nbrdf,0,4.22747421264648,9.75154059386374,6
dark-red-paint_35,hbrdf,0,4.74249839782715,9.68242689849275,6
dark-red-paint_36,hbrdf,1,5.29586315155029,9.60102074647597,6
dark-red-paint_37,hbrdf,2,7.59724712371826,9.20191855288866,6
dark-specular-fabric_1,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_2,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_3,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_4,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_5,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_6,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_7,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_8,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_9,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_10,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_11,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_12,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_13,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_14,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_15,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_16,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_17,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_18,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_19,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_20,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_21,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_22,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_23,ward,0,33.1119270324707,4.9253983903616,1
dark-specular-fabric_24,hbrdf,2,22.697624206543,6.30045216122126,3
dark-specular-fabric_25,hbrdf,2,22.697624206543,6.30045216122126,3
dark-specular-fabric_26,hbrdf,2,22.697624206543,6.30045216122126,3
dark-specular-fabric_27,hbrdf,2,22.697624206543,6.30045216122126,3
dark-specular-fabric_28,hbrdf,2,22.697624206543,6.30045216122126,3
dark-specular-fabric_29,ggx,0,18.362419128418,7.04444433299631,4
dark-specular-fabric_30,ggx,0,18.362419128418,7.04444433299631,4
dark-specular-fabric_31,ggx,0,18.362419128418,7.04444433299631,4
dark-specular-fabric_32,sbrdf,1,10.8464937210083,8.54805089275442,5
dark-specular-fabric_33,sbrdf,2,9.85623836517334,8.75283644151435,5
dark-specular-fabric_34,hbrdf,0,11.7416915893555,8.36163991786846,5
dark-specular-fabric_35,sbrdf,1,10.8464937210083,8.54805089275442,5
dark-specular-fabric_36,sbrdf,2,9.85623836517334,8.75283644151435,5
dark-specular-fabric_37,hbrdf,0,11.7416915893555,8.36163991786846,5
dark-specular-fabric_38,sbrdf,1,10.8464937210083,8.54805089275442,5
dark-specular-fabric_39,sbrdf,2,9.85623836517334,8.75283644151435,5
dark-specular-fabric_40,hbrdf,0,11.7416915893555,8.36163991786846,5
dark-specular-fabric_41,sbrdf,0,6.67975044250488,9.37077158978667,6
dark-specular-fabric_42,nbrdf,0,4.70525550842285,9.68764940857665,6
dark-specular-fabric_43,hbrdf,1,5.02391195297241,9.64189775186023,6
delrin_1,ggx,0,8.8132495880127,8.96452429411188,5
delrin_2,ward,0,11.2983551025391,8.45401278697197,5
delrin_3,ggx,0,8.8132495880127,8.96452429411188,5
delrin_4,ward,0,11.2983551025391,8.45401278697197,5
delrin_5,sbrdf,0,7.52430057525635,9.21571663172747,6
delrin_6,sbrdf,1,6.91196966171265,9.3290652549285,6
delrin_7,sbrdf,2,7.51999950408936,9.21652836634102,6
delrin_8,nbrdf,0,8.14542198181152,9.0964905820456,6
delrin_9,hbrdf,0,7.2083888053894,9.27477189064444,6
delrin_10,hbrdf,1,6.92230987548828,9.32719074010212,6
delrin_11,hbrdf,2,7.45142698287964,9.2294420035707,6
fruitwood-241_1,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_2,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_3,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_4,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_5,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_6,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_7,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_8,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_9,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_10,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_11,ward,0,28.1904602050781,5.50865794786686,2
fruitwood-241_12,ggx,0,15.1758403778076,7.65698721824596,4
fruitwood-241_13,ggx,0,15.1758403778076,7.65698721824596,4
fruitwood-241_14,ggx,0,15.1758403778076,7.65698721824596,4
fruitwood-241_15,sbrdf,0,11.5611228942871,8.39926554002599,5
fruitwood-241_16,sbrdf,1,10.6128873825073,8.59656499992115,5
fruitwood-241_17,sbrdf,2,11.8983488082886,8.32900304123934,5
fruitwood-241_18,hbrdf,2,10.4905052185059,8.62194066009402,5
fruitwood-241_19,nbrdf,0,6.86467790603638,9.33761991963887,6
fruitwood-241_20,hbrdf,0,7.0601749420166,9.30206161410725,6
fruitwood-241_21,hbrdf,1,8.31494045257568,9.06332484031638,6
glossyredpaper_1,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_2,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_3,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_4,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_5,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_6,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_7,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_8,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_9,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_10,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_11,sbrdf,2,26.8827095031738,5.68273357007351,2
glossyredpaper_12,hbrdf,2,23.9287281036377,6.10876618034333,3
glossyredpaper_13,hbrdf,2,23.9287281036377,6.10876618034333,3
glossyredpaper_14,hbrdf,2,23.9287281036377,6.10876618034333,3
glossyredpaper_15,hbrdf,2,23.9287281036377,6.10876618034333,3
glossyredpaper_16,hbrdf,2,23.9287281036377,6.10876618034333,3
glossyredpaper_17,sbrdf,0,14.1380243301392,7.86644555568487,4
glossyredpaper_18,sbrdf,1,15.1015024185181,7.671851215698,4
glossyredpaper_19,nbrdf,0,14.2648086547852,7.84064544200311,4
glossyredpaper_20,hbrdf,0,16.1864280700684,7.45731441929194,4
glossyredpaper_21,hbrdf,1,15.68235206604,7.55633686536229,4
glossyredpaper_22,sbrdf,0,14.1380243301392,7.86644555568487,4
glossyredpaper_23,sbrdf,1,15.1015024185181,7.671851215698,4
glossyredpaper_24,nbrdf,0,14.2648086547852,7.84064544200311,4
glossyredpaper_25,hbrdf,0,16.1864280700684,7.45731441929194,4
glossyredpaper_26,hbrdf,1,15.68235206604,7.55633686536229,4
glossyredpaper_27,sbrdf,0,14.1380243301392,7.86644555568487,4
glossyredpaper_28,sbrdf,1,15.1015024185181,7.671851215698,4
glossyredpaper_29,nbrdf,0,14.2648086547852,7.84064544200311,4
glossyredpaper_30,hbrdf,0,16.1864280700684,7.45731441929194,4
glossyredpaper_31,hbrdf,1,15.68235206604,7.55633686536229,4
glossyredpaper_32,ward,0,11.3377666473389,8.44580300211265,5
glossyredpaper_33,ggx,0,7.18243169784546,9.27957117462475,6
gold-metallic-paint_1,ggx,0,21.8955764770508,6.4299617613891,3
gold-metallic-paint_2,ggx,0,21.8955764770508,6.4299617613891,3
gold-metallic-paint_3,ggx,0,21.8955764770508,6.4299617613891,3
gold-metallic-paint_4,ggx,0,21.8955764770508,6.4299617613891,3
gold-metallic-paint_5,ggx,0,21.8955764770508,6.4299617613891,3
gold-metallic-paint_6,ward,0,14.2727108001709,7.83903920053593,4
gold-metallic-paint_7,hbrdf,2,16.0491924285889,7.48415617949076,4
gold-metallic-paint_8,ward,0,14.2727108001709,7.83903920053593,4
gold-metallic-paint_9,hbrdf,2,16.0491924285889,7.48415617949076,4
gold-metallic-paint_10,ward,0,14.2727108001709,7.83903920053593,4
gold-metallic-paint_11,hbrdf,2,16.0491924285889,7.48415617949076,4
gold-metallic-paint_12,sbrdf,0,4.79002475738525,9.67571356245848,6
gold-metallic-paint_13,sbrdf,1,7.59660673141479,9.20203993755564,6
gold-metallic-paint_14,sbrdf,2,4.61033058166504,9.70080657403499,6
gold-metallic-paint_15,nbrdf,0,2.90230417251587,9.89450489918179,6
gold-metallic-paint_16,hbrdf,0,8.08505725860596,9.10824053288799,6
gold-metallic-paint_17,hbrdf,1,7.71426916122437,9.17966395625279,6
gold-metallic-paint3_1,sbrdf,2,22.2143363952637,6.37804960274039,3
gold-metallic-paint3_2,sbrdf,2,22.2143363952637,6.37804960274039,3
gold-metallic-paint3_3,sbrdf,2,22.2143363952637,6.37804960274039,3
gold-metallic-paint3_4,sbrdf,2,22.2143363952637,6.37804960274039,3
gold-metallic-paint3_5,sbrdf,2,22.2143363952637,6.37804960274039,3
gold-metallic-paint3_6,sbrdf,0,18.6679058074951,6.98851064943721,4
gold-metallic-paint3_7,sbrdf,0,18.6679058074951,6.98851064943721,4
gold-metallic-paint3_8,sbrdf,0,18.6679058074951,6.98851064943721,4
gold-metallic-paint3_9,ggx,0,10.6366453170776,8.59163539761854,5
gold-metallic-paint3_10,ward,0,11.765736579895,8.35662999119583,5
gold-metallic-paint3_11,sbrdf,1,12.5461940765381,8.1942353003244,5
gold-metallic-paint3_12,hbrdf,1,10.576003074646,8.60421607858256,5
gold-metallic-paint3_13,hbrdf,2,10.314920425415,8.65828959254113,5
gold-metallic-paint3_14,nbrdf,0,7.49760866165161,9.22075083097677,6
gold-metallic-paint3_15,hbrdf,0,8.23391723632812,9.07920726845081,6
gold-paint_1,ward,0,20.5989360809326,6.64715531294044,3
gold-paint_2,ward,0,20.5989360809326,6.64715531294044,3
gold-paint_3,ward,0,20.5989360809326,6.64715531294044,3
gold-paint_4,ward,0,20.5989360809326,6.64715531294044,3
gold-paint_5,ward,0,20.5989360809326,6.64715531294044,3
gold-paint_6,ggx,0,12.3725175857544,8.23031935780249,5
gold-paint_7,sbrdf,0,3.06625533103943,9.8798309995544,6
gold-paint_8,sbrdf,1,3.91128849983215,9.79045880353104,6
gold-paint_9,sbrdf,2,5.58987140655518,9.55506134368299,6
gold-paint_10,nbrdf,0,4.52893161773682,9.71190996726123,6
gold-paint_11,hbrdf,0,4.08601760864258,9.76929743336449,6
gold-paint_12,hbrdf,1,5.26735067367554,9.60538211988436,6
gold-paint_13,hbrdf,2,5.55352115631104,9.56083878204367,6
gray-plastic_1,sbrdf,1,14.1307096481323,7.86793571553468,4
gray-plastic_2,sbrdf,1,14.1307096481323,7.86793571553468,4
gray-plastic_3,sbrdf,1,14.1307096481323,7.86793571553468,4
gray-plastic_4,ward,0,9.46117782592773,8.83365510429965,5
gray-plastic_5,sbrdf,0,12.2952327728271,8.24638900269206,5
gray-plastic_6,sbrdf,2,12.9918746948242,8.10186066940574,5
gray-plastic_7,nbrdf,0,12.9724082946777,8.1058875962612,5
gray-plastic_8,hbrdf,0,13.50914478302,7.99517226218427,5
gray-plastic_9,hbrdf,1,13.2870512008667,8.04090074334471,5
gray-plastic_10,hbrdf,2,13.157172203064,8.0676990212565,5
gray-plastic_11,ggx,0,5.22280979156494,9.61216035770721,6
grease-covered-steel_1,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_2,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_3,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_4,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_5,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_6,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_7,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_8,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_9,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_10,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_11,hbrdf,2,24.7814788818359,5.9809479405287,2
grease-covered-steel_12,sbrdf,1,22.2316188812256,6.3752516832245,3
grease-covered-steel_13,sbrdf,2,21.5944881439209,6.47953199088945,3
grease-covered-steel_14,sbrdf,1,22.2316188812256,6.3752516832245,3
grease-covered-steel_15,sbrdf,2,21.5944881439209,6.47953199088945,3
grease-covered-steel_16,sbrdf,1,22.2316188812256,6.3752516832245,3
grease-covered-steel_17,sbrdf,2,21.5944881439209,6.47953199088945,3
grease-covered-steel_18,sbrdf,1,22.2316188812256,6.3752516832245,3
grease-covered-steel_19,sbrdf,2,21.5944881439209,6.47953199088945,3
grease-covered-steel_20,sbrdf,1,22.2316188812256,6.3752516832245,3
grease-covered-steel_21,sbrdf,2,21.5944881439209,6.47953199088945,3
grease-covered-steel_22,ggx,0,11.6191482543945,8.38717435093475,5
grease-covered-steel_23,ward,0,10.8018131256104,8.55733673803902,5
grease-covered-steel_24,sbrdf,0,9.55887603759766,8.81373095577389,5
grease-covered-steel_25,nbrdf,0,4.75060653686523,9.68128544077586,6
grease-covered-steel_26,hbrdf,0,5.91445589065552,9.50234346595476,6
grease-covered-steel_27,hbrdf,1,7.42251396179199,9.23487097741967,6
green-acrylic_1,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_2,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_3,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_4,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_5,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_6,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_7,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_8,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_9,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_10,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_11,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_12,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_13,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_14,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_15,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_16,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_17,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_18,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_19,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_20,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_21,sbrdf,2,31.078592300415,5.15334829477593,2
green-acrylic_22,sbrdf,1,32.017822265625,5.04589169670788,2
green-acrylic_23,ward,0,21.3777084350586,6.51554500418376,3
green-acrylic_24,sbrdf,0,19.8088436126709,6.78424920711753,3
green-acrylic_25,hbrdf,2,23.144359588623,6.22990617590711,3
green-acrylic_26,ward,0,21.3777084350586,6.51554500418376,3
green-acrylic_27,sbrdf,0,19.8088436126709,6.78424920711753,3
green-acrylic_28,hbrdf,2,23.144359588623,6.22990617590711,3
green-acrylic_29,ward,0,21.3777084350586,6.51554500418376,3
green-acrylic_30,sbrdf,0,19.8088436126709,6.78424920711753,3
green-acrylic_31,hbrdf,2,23.144359588623,6.22990617590711,3
green-acrylic_32,ward,0,21.3777084350586,6.51554500418376,3
green-acrylic_33,sbrdf,0,19.8088436126709,6.78424920711753,3
green-acrylic_34,hbrdf,2,23.144359588623,6.22990617590711,3
green-acrylic_35,ward,0,21.3777084350586,6.51554500418376,3
green-acrylic_36,sbrdf,0,19.8088436126709,6.78424920711753,3
green-acrylic_37,hbrdf,2,23.144359588623,6.22990617590711,3
green-acrylic_38,hbrdf,0,13.6204175949097,7.97231061048912,4
green-acrylic_39,hbrdf,1,14.1326694488525,7.8675364440473,4
green-acrylic_40,hbrdf,0,13.6204175949097,7.97231061048912,4
green-acrylic_41,hbrdf,1,14.1326694488525,7.8675364440473,4
green-acrylic_42,hbrdf,0,13.6204175949097,7.97231061048912,4
green-acrylic_43,hbrdf,1,14.1326694488525,7.8675364440473,4
green-acrylic_44,ggx,0,12.4538812637329,8.21340963274255,5
green-acrylic_45,nbrdf,0,13.5136213302612,7.99425187614241,5
green-fabric_1,ward,0,18.1884098052979,7.0765357292977,4
green-fabric_2,ward,0,18.1884098052979,7.0765357292977,4
green-fabric_3,ward,0,18.1884098052979,7.0765357292977,4
green-fabric_4,ggx,0,13.21364402771,8.05604215090751,5
green-fabric_5,hbrdf,2,11.8740215301514,8.33407055520924,5
green-fabric_6,sbrdf,0,2.74390316009521,9.90780858368359,6
green-fabric_7,sbrdf,1,1.78760468959808,9.96897894709761,6
green-fabric_8,sbrdf,2,4.9907078742981,9.64677573210905,6
green-fabric_9,nbrdf,0,3.00183629989624,9.88570496940012,6
green-fabric_10,hbrdf,0,3.53651905059814,9.83283633633373,6
green-fabric_11,hbrdf,1,7.41413736343384,9.23644205495605,6
green-latex_1,ggx,0,13.7729120254517,7.94103655730865,4
green-latex_2,ward,0,14.6343698501587,7.76576364832677,4
green-latex_3,ggx,0,13.7729120254517,7.94103655730865,4
green-latex_4,ward,0,14.6343698501587,7.76576364832677,4
green-latex_5,ggx,0,13.7729120254517,7.94103655730865,4
green-latex_6,ward,0,14.6343698501587,7.76576364832677,4
green-latex_7,sbrdf,0,1.49618756771088,9.98088469586997,6
green-latex_8,sbrdf,1,1.27479457855225,9.98783848594152,6
green-latex_9,sbrdf,2,1.55650460720062,9.97867941959463,6
green-latex_10,nbrdf,0,2.71027374267578,9.9105207741386,6
green-latex_11,hbrdf,0,4.7453818321228,9.68202115322064,6
green-latex_12,hbrdf,1,7.07632637023926,9.2991013195422,6
green-latex_13,hbrdf,2,3.98389959335327,9.78177021922302,6
green-metallic-paint_1,ward,0,23.3252544403076,6.20166158699491,3
green-metallic-paint_2,ward,0,23.3252544403076,6.20166158699491,3
